Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	tree_length
360	-645.2098	-754.6051	109.3953	0.221971	0.419558	0.580442	0.778029	2.214698	0.000983751	0.00605032	0.000462763	0.00774918	0.0374446	0.0042518	0.00276647	0.00163327	0.00752999	0.00555569	0.00365718	0.0123025	0.0218712	0.0426249	0.00363657	0.0026837	0.00381603	0.00131919	0.0068687	0.00447445	0.00743711	0.000630706	0.00109428	0.000872098	0.00030833	0.00525981	0.00434938	0.0145165	0.00255674	0.00254926	0.013427	0.00470709	0.00026038	0.00724625	0.0025667	0.00230991	0.000439722	0.00123401	0.0126422	0.00104102	0.00774537	0.00151794	0.003857	0.0190431	0.00289998	0.0141861	0.002888	0.000561288	0.023379	0.00447339	0.019633	0.0022697	0.00604796	0.00156698	0.00580102	0.0165584	0.0156521	0.0448911	1.33481e-05	0.00720393	0.00541453	5.92353e-05	0.00571446	0.00266699	0.00421952	0.0208092	0.0324549	0.0111364	0.00450359	0.272423	0.326925	0.364485	0.0361665	0.0526679	0.237955	0.638966	1.56503	4.20248	18.9869	2.128533	0.00178767	0.0109946	0.000840932	0.0140818	0.0680442	0.00772636	0.00502721	0.00296797	0.0136835	0.0100958	0.00664582	0.0223561	0.0397443	0.0774579	0.00660836	0.00487681	0.00693448	0.00239722	0.0124818	0.00813095	0.0135147	0.00114612	0.00198852	0.00158477	0.000560296	0.00955811	0.00790368	0.0263793	0.0046461	0.00463251	0.0243995	0.0085537	0.000473161	0.0131679	0.0046642	0.00419756	0.000799062	0.00224244	0.0229734	0.00189173	0.0140749	0.0027584	0.00700892	0.034605	0.00526983	0.0257789	0.00524806	0.00101997	0.0424843	0.00812903	0.0356769	0.00412449	0.0109903	0.00284751	0.0105416	0.0300898	0.028443	0.0815759	2.4256e-05	0.013091	0.00983927	0.000107642	0.0103843	0.00484645	0.0076677	0.0378144	0.058977	0.020237	0.00818391	0.5502983
396	-645.0678	-752.8144	107.7466	0.320407	0.451903	0.548098	0.679592	5.884839	0.0013785	0.0263722	0.000754711	0.000903227	0.0398975	0.0206512	0.00464017	0.00639021	0.0326087	0.0257495	0.000446466	0.0196361	0.0434125	0.0628362	0.00206489	0.00523533	0.00194146	0.00102627	0.0145698	0.0136657	0.00577838	0.00203496	7.29406e-05	0.00141476	0.0029017	0.00449392	0.0044183	0.0206017	0.0110465	0.00488043	0.0328847	0.0106082	0.00985745	0.00158755	0.00209791	0.0122177	0.000432612	0.00255158	0.00350691	0.00324219	0.0104789	0.00505948	0.0110356	0.0727172	0.00241722	0.0514334	0.00401207	0.000100177	0.0342469	0.0120786	0.034273	0.00269108	0.0137762	0.0120736	0.0124364	0.0319219	0.0614154	0.0462748	0.00410487	0.00301564	0.00603959	4.56692e-06	0.0262845	0.00425331	0.00735886	0.03253	0.0369481	0.0193834	0.0305972	0.205228	0.570849	0.0219252	0.201997	0.119211	0.35442	0.723532	1.38211	2.82151	8.38846	1.537864	0.00131314	0.0251218	0.000718928	0.000860402	0.0380058	0.0196721	0.00442016	0.00608723	0.0310626	0.0245287	0.000425298	0.018705	0.0413542	0.0598569	0.00196699	0.00498711	0.00184941	0.00097761	0.013879	0.0130178	0.00550441	0.00193848	6.94823e-05	0.00134768	0.00276412	0.00428085	0.00420881	0.0196249	0.0105228	0.00464903	0.0313255	0.0101052	0.00939008	0.00151228	0.00199844	0.0116384	0.0004121	0.0024306	0.00334063	0.00308846	0.00998206	0.0048196	0.0105123	0.0692695	0.00230261	0.0489947	0.00382184	9.54271e-05	0.0326232	0.0115059	0.032648	0.00256349	0.013123	0.0115012	0.0118467	0.0304084	0.0585035	0.0440808	0.00391024	0.00287266	0.00575323	4.35039e-06	0.0250383	0.00405165	0.00700995	0.0309877	0.0351963	0.0184644	0.0291465	1.049773
432	-643.7141	-753.8797	110.1655	0.164233	0.395483	0.604517	0.835767	1.373665	0.023621	0.00165284	0.00384498	0.0080438	0.00731243	0.0239337	0.000224891	0.00524055	0.00633868	0.0048674	2.08832e-05	0.0173028	0.0471969	0.100842	0.00135437	0.00483565	0.000844128	0.00932747	0.000731742	0.0206113	0.0287477	0.00276156	0.00929779	0.0139425	0.00311252	0.00196154	0.00141713	0.0196544	0.00844003	0.0158603	0.00405424	0.0181579	0.000714434	0.00481262	0.00125834	0.00393597	0.00193657	0.0106891	0.0165764	0.0069339	0.0377005	0.00186918	0.00269492	0.0266274	0.00203269	0.0625701	0.0276542	0.0167833	0.0253609	0.000438829	0.00670879	0.00340856	0.00451831	0.0347956	0.0210908	0.0360666	0.0079125	0.00651478	0.0285262	0.0347389	0.00814711	0.000486728	0.0486183	0.0705155	0.00420004	0.0211375	0.0171965	0.00310766	0.0353977	0.0471377	0.549562	0.348428	0.0548725	0.0999378	0.325211	0.704376	1.4197	3.07492	10.0062	1.665377	0.0223001	0.00156041	0.00362996	0.00759399	0.00690351	0.0225954	0.000212315	0.00494749	0.00598421	0.00459521	1.97154e-05	0.0163352	0.0445576	0.0952033	0.00127863	0.00456524	0.000796924	0.00880587	0.000690822	0.0194587	0.0271401	0.00260714	0.00877785	0.0131628	0.00293846	0.00185184	0.00133788	0.0185554	0.00796806	0.0149734	0.00382752	0.0171425	0.000674483	0.00454349	0.00118797	0.00371586	0.00182828	0.0100914	0.0156494	0.00654615	0.0355923	0.00176465	0.00254422	0.0251384	0.00191902	0.0590711	0.0261077	0.0158447	0.0239427	0.000414289	0.00633363	0.00321795	0.00426564	0.0328498	0.0199114	0.0340497	0.00747002	0.00615047	0.026931	0.0327962	0.00769152	0.000459509	0.0458995	0.0665722	0.00396517	0.0199555	0.0162349	0.00293388	0.0334183	1.059233
468	-648.8791	-755.3221	106.443	0.351756	0.460917	0.539082	0.648244	8.817551	0.0110232	0.00438288	0.00787433	0.0187438	0.00257952	0.0119323	0.00172935	0.00261779	0.0166984	0.0152438	1.16834e-05	0.00832205	0.0216112	0.019021	0.00214804	0.0100614	0.000303759	0.0057483	0.000989337	0.002377	0.00632324	0.00211273	0.00154881	0.00175094	0.00087806	0.00306361	0.00318094	0.000909693	0.0053749	0.00133419	0.00722618	0.00308727	0.0018009	0.00445285	2.73542e-05	0.00276063	0.000449643	0.00176897	0.00751851	0.0008775	0.00592782	0.00649334	0.000745316	0.00585334	0.000125308	0.00218425	0.00262071	0.00123092	0.0175581	0.014281	0.0149091	0.0144789	0.0165909	0.00467184	0.00375941	0.00626079	0.00547223	0.013995	0.00161827	0.000628028	0.00751193	9.29595e-05	0.0037538	0.00223009	0.000152638	0.0121518	0.0224447	0.0161098	0.0110855	0.2816	0.234178	0.249371	0.234852	0.0472475	0.225679	0.628494	1.59111	4.43107	21.1652	2.207064	0.0253522	0.0100801	0.0181101	0.0431086	0.00593261	0.0274429	0.00397731	0.00602061	0.0384044	0.035059	2.68706e-05	0.0191398	0.0497034	0.0437463	0.00494025	0.02314	0.000698613	0.0132204	0.00227536	0.00546684	0.0145427	0.00485905	0.0035621	0.00402696	0.00201944	0.00704597	0.0073158	0.00209219	0.0123617	0.00306848	0.0166194	0.00710037	0.00414188	0.0102411	6.29117e-05	0.00634915	0.00103413	0.00406843	0.0172917	0.00201815	0.0136333	0.014934	0.00171414	0.013462	0.000288195	0.00502353	0.00602733	0.00283098	0.0403817	0.0328447	0.0342893	0.0332999	0.0381572	0.0107447	0.00864622	0.0143991	0.0125855	0.0321869	0.00372184	0.00144439	0.0172766	0.000213796	0.00863331	0.00512896	0.000351049	0.0279478	0.0516202	0.0370508	0.0254953	0.4348039
504	-649.4089	-759.2229	109.814	0.189173	0.406564	0.593436	0.810828	1.682065	0.0668778	0.00514252	0.037123	0.0168931	0.0405578	0.0463793	0.00656641	0.000743526	0.00524548	0.0447153	0.0157071	0.0293513	0.0229845	0.113129	0.0134897	0.000417564	0.0122739	0.00348267	0.00450916	0.00746665	0.0138554	0.00285318	0.00945092	0.00614472	0.000910061	0.0195766	0.00247398	0.0287973	0.00205647	0.0022274	0.0192302	0.0262732	0.00263575	0.0120195	0.000778326	0.000200378	0.00201634	0.00116132	0.0148541	0.00924828	0.0115819	0.0527259	0.0169154	0.00824318	0.00149619	0.0249737	0.0512534	0.00121127	0.0191761	0.0518686	0.0572363	0.0114731	0.0191997	0.00797471	0.01041	0.0400948	0.0831486	0.0179857	0.0247692	0.0256501	0.018276	0.00297248	0.0407253	0.00950702	0.00433977	0.0028568	0.0013745	0.041033	0.0480672	0.138549	0.429672	0.425037	0.00674212	0.148175	0.394081	0.747877	1.33712	2.53755	6.74876	1.380598	0.0485904	0.00373632	0.0269719	0.0122738	0.0294675	0.0336971	0.00477085	0.000540212	0.00381113	0.0324881	0.0114121	0.0213253	0.0166995	0.0821947	0.00980099	0.000303383	0.00891768	0.00253035	0.00327615	0.00542493	0.0100667	0.00207299	0.00686661	0.00446447	0.000661208	0.0142235	0.00179748	0.0209228	0.00149414	0.00161833	0.0139718	0.0190889	0.00191501	0.00873283	0.000565496	0.000145585	0.00146498	0.00084376	0.0107923	0.00671938	0.00841486	0.0383082	0.0122899	0.00598912	0.00108706	0.0181447	0.0372384	0.000880052	0.0139324	0.0376853	0.0415853	0.00833586	0.0139497	0.00579406	0.00756342	0.029131	0.060412	0.0130676	0.0179962	0.0186362	0.0132785	0.00215967	0.0295892	0.00690737	0.00315308	0.00207562	0.000998651	0.0298127	0.0349235	1.37636
540	-652.8683	-757.4002	104.5318	0.394695	0.472679	0.527319	0.605306	17.84453	0.0129725	0.00539151	0.0141593	0.0170097	0.0314998	0.0156368	0.00191015	0.00172026	2.79934e-05	0.0091141	0.0270378	0.000492485	0.0243058	0.0315835	0.00456863	0.00414894	0.00545685	0.0104917	0.00070348	0.013946	0.0057546	0.00129529	0.000413051	0.00211706	0.000376374	0.00299957	0.00596796	0.0134056	0.00503708	0.00020192	0.0130943	0.0128845	0.000282985	0.00446589	0.00175651	0.00260197	0.0066593	0.00368595	0.0137063	0.00649175	0.0166153	0.0286875	0.00223669	0.0175339	0.00923149	0.0101421	0.000908652	0.00523853	0.0203174	0.00722027	0.0267125	0.0116562	0.00375006	0.00297738	0.0073432	0.0250154	0.00455493	0.0029197	0.00290707	0.0032214	0.0119646	0.00956201	0.00640924	0.00572714	0.00273518	0.0185417	0.0202498	0.0333388	0.00805002	0.329265	0.15745	0.404645	0.108641	0.0557135	0.244569	0.644455	1.5517	4.08882	17.949	2.087886	0.0196213	0.00815483	0.0214164	0.0257277	0.0476444	0.0236512	0.00288916	0.00260195	4.23408e-05	0.0137854	0.0408956	0.000744899	0.0367633	0.0477711	0.00691019	0.00627539	0.00825365	0.015869	0.00106403	0.0210937	0.00870401	0.00195916	0.000624752	0.00320211	0.000569278	0.00453694	0.00902673	0.0202764	0.00761873	0.00030541	0.0198056	0.0194882	0.000428023	0.0067548	0.00265677	0.00393557	0.0100724	0.00557511	0.0207311	0.00981897	0.0251312	0.0433908	0.00338306	0.0265206	0.0139629	0.0153402	0.00137436	0.00792345	0.0307307	0.0109209	0.0404035	0.0176304	0.00567208	0.00450338	0.0111068	0.0378365	0.00688947	0.00441613	0.00439704	0.00487247	0.0180969	0.0144628	0.00969418	0.00866248	0.00413705	0.0280449	0.0306284	0.050426	0.0121759	0.6611436
576	-664.8324	-772.245	107.4126	0.329824	0.454656	0.545343	0.670177	6.598408	0.0566538	0.00873366	0.0176302	0.000154617	0.00247562	0.0105411	0.010742	0.0108956	0.0363177	0.00428609	0.00914674	0.0095683	0.0653385	0.0224035	0.00208202	0.000137455	0.00163106	0.000954565	0.00767975	0.00309466	0.00028679	0.00161715	0.000817032	0.0031655	0.00546606	0.014872	0.00388518	0.0215331	0.00489091	0.0133029	0.0129422	0.0136778	7.6379e-05	0.0118997	0.00959164	0.00190072	0.00221471	0.00882229	0.0216117	0.0199515	0.00947009	0.0104986	0.00261247	0.0343979	0.0121046	0.00510485	0.00907298	0.01638	0.00323728	0.00496849	0.00627925	0.00957124	0.00175607	0.000601294	0.0134792	0.00554816	0.0308533	0.0372416	0.0327063	0.0390725	0.0665809	0.0301701	0.0213505	0.00535866	0.00578347	0.0177904	0.00108807	0.0185174	0.0319167	0.314632	0.281468	0.264965	0.138934	0.0929143	0.313857	0.69661	1.43552	3.18617	10.7626	1.718068	0.0604949	0.0093258	0.0188256	0.0001651	0.00264346	0.0112558	0.0114703	0.0116343	0.03878	0.00457669	0.00976689	0.010217	0.0697685	0.0239225	0.00222318	0.000146774	0.00174165	0.00101928	0.00820044	0.00330448	0.000306235	0.0017268	0.000872427	0.00338012	0.00583666	0.0158804	0.0041486	0.0229931	0.00522252	0.0142048	0.0138196	0.0146052	8.15575e-05	0.0127065	0.010242	0.00202959	0.00236487	0.00942044	0.023077	0.0213043	0.0101122	0.0112104	0.0027896	0.0367301	0.0129253	0.00545097	0.00968813	0.0174905	0.00345677	0.00530535	0.00670499	0.0102202	0.00187513	0.000642062	0.0143931	0.00592432	0.0329452	0.0397666	0.0349238	0.0417217	0.0710951	0.0322156	0.022798	0.00572197	0.00617559	0.0189966	0.00116184	0.0197729	0.0340807	0.9365046
612	-654.2926	-761.9839	107.6913	0.301921	0.446363	0.553637	0.698079	4.767545	0.0185896	0.00715481	0.0188913	0.0213884	0.0162929	0.0406017	0.00474202	0.00926186	0.00201508	0.0109872	0.0298598	0.00776346	0.0714295	0.0577895	0.00130459	0.0131871	0.000166201	0.00764404	0.000552461	0.0274389	0.017861	0.00294848	0.00541979	0.00485758	0.000437273	0.00232177	0.0166921	0.0308218	0.00541433	0.00280848	0.0404577	0.0287553	0.00289962	0.00175439	0.00174072	0.00126344	0.000428158	0.00721727	0.0137568	0.00319084	0.0320582	0.0101352	0.00136462	0.0966327	0.0253025	0.0315593	0.00467275	0.012292	0.0440237	0.0270871	0.0892136	0.0296981	0.0193769	0.00689594	0.00140795	0.0414299	0.00672282	0.00435193	0.00603477	0.0198473	0.00241487	0.0066415	0.0236623	0.00270798	0.00305142	0.00472517	0.0167751	0.0370265	0.026917	0.399791	0.328187	0.225627	0.0463947	0.0721987	0.277525	0.670379	1.49169	3.60328	13.8507	1.900466	0.0155935	0.00600167	0.0158466	0.0179412	0.013667	0.0340579	0.00397775	0.00776913	0.00169031	0.00921642	0.0250473	0.00651222	0.0599172	0.0484756	0.00109433	0.0110618	0.000139415	0.00641205	0.000463421	0.0230166	0.0149823	0.00247328	0.00454628	0.00407468	0.000366798	0.00194757	0.0140018	0.0258543	0.0045417	0.00235584	0.0339372	0.0241208	0.00243229	0.00147164	0.00146017	0.00105981	0.000359152	0.00605406	0.0115396	0.00267657	0.0268914	0.00850175	0.00114468	0.0810584	0.0212245	0.0264729	0.00391964	0.0103109	0.0369284	0.0227215	0.074835	0.0249116	0.0162539	0.00578452	0.00118103	0.0347526	0.00563931	0.00365053	0.00506214	0.0166485	0.00202566	0.00557109	0.0198486	0.00227154	0.00255963	0.00396362	0.0140715	0.0310589	0.0225788	1.192136
648	-651.6127	-759.5715	107.9588	0.307217	0.447969	0.552032	0.692782	5.055186	0.0286002	0.0115842	0.00921655	0.00705299	0.0190004	0.00870331	0.00450906	0.00835221	0.0157255	0.0113019	0.0121645	0.000214949	0.0199289	0.0406732	0.002762	0.00459522	0.00359473	0.0117519	0.0044059	0.0148481	0.00849087	0.000694278	0.00210952	0.00654892	0.00665036	0.0159484	0.00106464	0.0195523	0.00574537	0.00575567	0.0304473	0.0053349	0.0035623	0.0123396	0.00387863	0.00540442	0.0217702	0.0390471	0.00494127	0.00282978	0.0242724	0.0544558	0.00420014	0.0686378	0.000866491	0.0187415	0.00882952	0.000293085	0.030955	0.0141667	0.0486398	0.0120986	0.0187033	0.00735314	0.00202463	0.0225518	0.00546331	0.00349689	0.00174882	0.0162136	0.00196776	0.0140355	0.0313899	0.00139128	0.00218549	0.0142253	0.0376739	0.0529142	0.0232134	0.352692	0.146666	0.235167	0.265475	0.0912083	0.311033	0.694648	1.43958	3.2151	10.9639	1.731468	0.0290709	0.0117748	0.00936822	0.00716905	0.0193131	0.00884653	0.00458326	0.00848965	0.0159843	0.0114879	0.0123646	0.000218486	0.0202568	0.0413425	0.00280745	0.00467084	0.00365388	0.0119453	0.0044784	0.0150924	0.00863059	0.000705703	0.00214423	0.00665668	0.0067598	0.0162108	0.00108216	0.019874	0.00583991	0.00585038	0.0309483	0.00542269	0.00362092	0.0125427	0.00394245	0.00549335	0.0221285	0.0396896	0.00502258	0.00287634	0.0246718	0.055352	0.00426925	0.0697673	0.000880749	0.01905	0.00897481	0.000297908	0.0314644	0.0143998	0.0494402	0.0122977	0.0190111	0.00747414	0.00205795	0.0229229	0.00555321	0.00355443	0.0017776	0.0164804	0.00200014	0.0142665	0.0319065	0.00141418	0.00222146	0.0144594	0.0382939	0.0537849	0.0235954	0.9838109
684	-647.118	-754.9229	107.8049	0.310977	0.449101	0.5509	0.689022	5.274157	0.00419065	0.0171991	0.0115297	0.00797454	0.0214122	0.00809551	0.0024555	0.00594269	0.0118515	0.000392274	0.00751625	0.0076026	0.0303226	0.0540322	0.00183268	0.00119615	0.00636775	0.00123053	0.00131969	0.00327428	0.0131038	0.00297103	0.000323266	0.00103724	0.00387538	0.00280765	0.00618329	0.00634778	0.00791375	0.0042295	0.0122188	0.00368572	0.0164056	0.00605297	0.00134231	0.0010225	0.00851455	0.0236358	0.0039371	0.0043559	0.0361652	0.0182969	0.00583996	0.0235041	0.00825398	0.013852	0.00586511	0.00333199	0.0136432	0.0070738	0.0308484	0.0137981	0.019329	0.0073705	0.00196048	0.0165801	0.00438621	0.00304565	0.0120944	0.00780902	0.0206583	0.00245451	0.0120688	0.00290124	0.00222396	0.00912744	0.0403384	0.0373679	0.0111407	0.39549	0.0578745	0.234622	0.312013	0.0625977	0.258868	0.655981	1.52443	3.86297	15.975	2.003643	0.00576405	0.0236567	0.0158586	0.0109686	0.0294515	0.011135	0.00337743	0.00817391	0.0163011	0.000539556	0.0103383	0.010457	0.0417074	0.0743189	0.00252076	0.00164525	0.00875856	0.00169254	0.00181518	0.00450363	0.0180237	0.00408652	0.000444638	0.00142668	0.00533041	0.0038618	0.00850485	0.0087311	0.010885	0.00581749	0.0168064	0.00506955	0.0225652	0.00832559	0.00184629	0.00140641	0.0117114	0.0325101	0.00541531	0.00599135	0.0497436	0.0251666	0.00803261	0.0323288	0.011353	0.0190528	0.0080672	0.00458301	0.0187657	0.0097297	0.0424306	0.0189786	0.0265862	0.0101378	0.00269655	0.0228053	0.00603304	0.00418916	0.0166353	0.010741	0.0284146	0.00337607	0.0166001	0.00399053	0.00305896	0.0125544	0.0554838	0.0513979	0.0153235	0.7270317
720	-644.7038	-751.4793	106.7755	0.350583	0.460587	0.539413	0.649416	8.673717	5.58779e-05	0.0114508	0.000204635	0.0144643	0.0129545	0.0248368	0.00618776	0.00223021	0.0107076	0.0179005	0.00141296	0.0145264	0.0264139	0.0358161	0.00414039	0.000417126	0.00639858	0.00777486	0.000970993	0.00742709	0.00746689	0.00251473	0.00248232	0.00488254	0.000893877	0.0015064	0.00233568	0.008382	0.000905674	0.00645914	0.00380754	0.00559229	0.00124134	0.00242623	0.00182176	0.000121318	0.00141512	0.0053099	0.00337273	0.00660969	0.0297154	0.0148832	0.00404484	0.0225628	0.00592637	0.0109146	0.0198171	0.00187626	0.0270849	0.0112005	0.0239442	0.0128965	0.019867	0.000927079	0.00590761	0.00920145	0.000845949	0.00399108	0.00339294	0.00383294	0.004482	0.00753955	0.00488927	0.00258975	0.000294473	0.0093155	0.020963	0.0275521	0.00423593	0.028452	0.287961	0.3176	0.365987	0.0710966	0.275451	0.668812	1.49519	3.63042	14.0654	1.911589	9.46229e-05	0.0193906	0.000346526	0.0244937	0.0219369	0.0420582	0.0104783	0.0037766	0.0181321	0.0303125	0.00239269	0.0245987	0.0447289	0.0606504	0.00701127	0.000706356	0.0108353	0.0131658	0.00164427	0.0125769	0.0126443	0.00425841	0.00420353	0.00826803	0.00151368	0.00255092	0.0039552	0.014194	0.00153366	0.0109378	0.00644763	0.0094699	0.00210207	0.00410855	0.00308494	0.000205438	0.00239635	0.00899172	0.00571133	0.0111928	0.0503196	0.0252031	0.00684948	0.0382075	0.0100356	0.0184826	0.0335579	0.00317724	0.0458653	0.0189668	0.0405468	0.0218387	0.0336426	0.0015699	0.0100039	0.0155816	0.00143252	0.00675843	0.00574556	0.00649065	0.00758976	0.0127674	0.00827943	0.00438545	0.000498656	0.0157747	0.0354985	0.0466563	0.00717306	0.5905328
756	-640.3945	-748.4395	108.0451	0.306785	0.447839	0.55216	0.693215	5.030839	8.01235e-05	0.022769	0.00097114	0.00543959	0.0306941	0.0152002	0.00114121	0.00637538	0.00114734	0.00884534	0.0049797	0.015244	0.0329319	0.0948504	0.000695955	0.00164782	0.00412717	0.000452324	0.000196407	0.0146956	0.009052	0.0017637	0.00238793	0.00884677	0.00111932	0.000360099	0.0109872	0.0247497	0.0125001	0.00859962	0.00551968	0.010836	0.0058702	0.0130573	0.00253056	7.46671e-05	0.0225551	0.0100867	0.00533735	0.000465798	0.0212345	0.0279765	0.000232845	0.0629783	0.02596	0.00687863	0.0110664	0.0276791	0.0440992	0.00327226	0.0358178	0.0145941	0.00937262	0.00509062	0.00357056	0.0180336	0.00111037	0.00771182	0.00543045	0.00560275	0.0175483	0.0126468	0.00287499	0.00945329	0.00184459	0.0160141	0.0222296	0.0131962	0.0156056	0.399165	0.187178	0.261169	0.152488	0.0874643	0.304739	0.690232	1.44879	3.2815	11.4332	1.761775	9.22752e-05	0.0262222	0.00111843	0.00626457	0.0353492	0.0175055	0.00131429	0.00734228	0.00132135	0.0101868	0.00573493	0.0175559	0.0379264	0.109236	0.000801505	0.00189774	0.00475311	0.000520924	0.000226194	0.0169244	0.0104248	0.00203118	0.00275009	0.0101885	0.00128907	0.000414712	0.0126536	0.0285033	0.0143959	0.00990385	0.0063568	0.0124794	0.00676049	0.0150376	0.00291435	8.59912e-05	0.0259759	0.0116164	0.00614683	0.000536442	0.0244549	0.0322195	0.000268159	0.0725297	0.0298972	0.00792185	0.0127447	0.031877	0.0507874	0.00376854	0.04125	0.0168075	0.0107941	0.00586268	0.00411207	0.0207686	0.00127877	0.00888141	0.00625404	0.00645248	0.0202097	0.0145648	0.00331102	0.010887	0.00212434	0.0184428	0.025601	0.0151975	0.0179723	0.8683104
792	-652.7442	-759.1674	106.4233	0.343786	0.458665	0.541335	0.656214	7.902661	0.0286923	0.0323987	0.0586591	0.0341206	0.0560519	0.0544908	0.0167401	0.000400894	0.0266492	0.00392447	0.0260007	0.00804679	0.0825938	0.0259299	4.50219e-05	0.00859912	0.00344069	0.00734921	0.0128494	0.0384134	0.0226953	0.00508806	0.00409375	0.0248577	0.003537	0.00115019	0.0118894	0.0149218	0.0138697	0.00156334	0.0259744	0.00545448	0.00529344	0.00607864	0.0154899	0.00339396	0.0642375	0.0148956	0.00303763	0.0586419	0.00410484	0.00463461	0.022348	0.0961845	0.0284002	0.0201704	0.00596324	0.00373639	0.000635544	0.0159131	0.0252094	0.0281744	0.0433509	0.0594564	0.0334683	0.022189	0.00807874	0.0422199	0.0149116	0.0763963	0.0311419	0.0946353	0.055665	0.029651	0.00651087	0.00404881	0.000708718	0.0465694	0.0245552	0.376701	0.189174	0.404242	0.0298834	0.151354	0.398182	0.750296	1.33281	2.51142	6.60701	1.365249	0.0170728	0.0192781	0.0349038	0.0203027	0.0333525	0.0324236	0.00996082	0.000238543	0.015857	0.00233517	0.0154711	0.00478807	0.0491457	0.015429	2.67893e-05	0.00511672	0.00204731	0.00437299	0.00764575	0.0228571	0.0135044	0.00302754	0.0024359	0.014791	0.00210461	0.000684397	0.00707455	0.00887892	0.00825285	0.000930234	0.0154555	0.00324557	0.00314975	0.00361696	0.00921696	0.0020195	0.0382231	0.00886333	0.00180748	0.0348936	0.0024425	0.00275772	0.0132977	0.0572325	0.0168989	0.012002	0.00354829	0.00222326	0.000378167	0.00946875	0.0150003	0.0167646	0.025795	0.0353783	0.0199146	0.0132031	0.00480708	0.0251221	0.00887281	0.045458	0.0185303	0.0563107	0.0331222	0.0176432	0.00387415	0.00240916	0.000421707	0.0277101	0.014611	1.680592
